绊喉赴(拱)	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	27555	8021	1	1	1	1	27000	-1	-1	0	0	14942	18005	18026	18310	18311						1	14	6	1	1						17041	14400	14942	18310	18311	1	200	200	140	60	0	0	0	0	0
绊喉赴(阂)	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	27556	8022	1	1	1	1	27000	-1	-1	0	0	14942	18005	18026	18310	18311						1	14	6	1	1						17041	14400	14942	18310	18311	1	200	200	140	60	0	0	0	0	0
绊喉赴(官恩)	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	27557	8023	1	1	1	1	27000	-1	-1	0	0	14942	18005	18026	18310	18311						1	14	6	1	1						17041	14400	14942	18310	18311	1	200	200	140	60	0	0	0	0	0
粱厚(顶)	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	27558	8010	1	1	1	1	27000	-1	-1	0	0	14822	18068	18005	18313	18310						1	8	12	1	1						16921	14470	14822	18313	18310	1	200	200	80	120	0	0	0	0	0
粱厚(拱)	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	27559	8011	1	1	1	1	27000	-1	-1	0	0	14822	18068	18005	18313	18310						1	8	12	1	1						16921	14470	14822	18313	18310	1	200	200	80	120	0	0	0	0	0
粱厚(阂)	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	27560	8012	1	1	1	1	27000	-1	-1	0	0	14822	18068	18005	18313	18310						1	8	12	1	1						16921	14470	14822	18313	18310	1	200	200	80	120	0	0	0	0	0
粱厚(官恩)	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	27561	8013	1	1	1	1	27000	-1	-1	0	0	14822	18068	18005	18313	18310						1	8	12	1	1						16921	14470	14822	18313	18310	1	200	200	80	120	0	0	0	0	0
硅飘(顶)	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	27562	8030	1	1	1	1	27000	-1	-1	0	0	14837	18047	18068	18312	18313						1	14	6	1	1						16936	14460	14837	18312	18313	1	200	200	140	60	0	0	0	0	0
硅飘(拱)	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	27563	8031	1	1	1	5	27000	-1	-1	0	0	14837	18047	18068	18312	18313						1	14	6	1	1						16936	14460	14837	18312	18313	1	200	200	140	60	0	0	0	0	0
硅飘(阂)	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	27564	8032	1	1	1	5	27000	-1	-1	0	0	14837	18047	18068	18312	18313						1	14	6	1	1						16936	14460	14837	18312	18313	1	200	200	140	60	0	0	0	0	0
硅飘(官恩)	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	27565	8033	1	1	1	5	27000	-1	-1	0	0	14837	18047	18068	18312	18313						1	14	6	1	1						16936	14460	14837	18312	18313	1	200	200	140	60	0	0	0	0	0
腊瘤 惑绢 LV1	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;65;	300000	300002	2	4	1	2	300000	-1	-1	0	1	606600	18026	18005	18311	18310	12503					1	17	3	1	1	7					606600	12503	14460	18311	18310	200	50	100	100	100	0	0	0	0	0
腊瘤 惑绢 LV1	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;65;	300001	300000	2	4	2	3	300000	-1	-1	0	0	18026	18311	12503								25	7	7									12503	14460	18311			50	100	100		0	0	0	0	0
腊瘤 惑绢 LV1~50 咯抚规切	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;65;	300003	300002	30	35	1	5	300002	0	0	0	0																															0	0	0	0	0
腊瘤 惑绢 LV1~50 咯抚规切	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;65;	300004	300002	30	35	3	7	300002	0	0	0	0																															0	0	0	0	0
腊瘤 惑绢 饶扁屈	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;65;	300005	300004	1	1	1	1	300000	0	0	0	0																															0	0	0	0	0
腊瘤 惑绢 LV1	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;65;	300098	300002	1	1	1	1	300000	-1	-1	0	1																															0	0	0	0	0
腊瘤 惑绢 LV1	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;65;	300099	300000	1	1	1	1	300000	-1	-1	0	1	18026	18311									25	7																			0	0	0	0	0
葛贰 箕农 LV1	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;65;	300100	300100	2	4	2	2	300100	-1	-1	0	0	18026	18311									25	7											14460	18311				100	100		0	0	0	0	0
葛贰 箕农 LV2	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;65;	300101	300100	5	9	2	2	300100	-1	-1	0	0	18027	18311									25	7											14460	18311				100	100		0	0	0	0	0
葛贰 箕农 咯抚	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;65;	300103	300101	70	75	2	4	300102	0	0	0	0																															0	0	0	0	0
葛贰 箕农 咯抚2	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;65;	300104	300101	70	75	3	7	300102	0	0	0	0																															0	0	0	0	0
葛贰 箕农 咯抚Ｑ何	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;65;	300105	300101	70	75	3	3	300102	0	0	0	0																															0	0	0	0	0
葛贰 箕农 皋牢6	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;65;	300106	300101	49	54	1	3	300103	-1	-1	0	1	18035	18056	18311	18312	606601						3	5	1	1	5						14464	606601	18311	18312		200	50	100	100		0	0	0	0	0
葛贰 箕农 皋牢6 5F	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;65;	300107	300101	55	55	1	10	300103	-1	-1	0	1	18035	18056	18311	18312	606601						3	5	1	1	5						14464	606601	18311	18312		200	50	100	100		0	0	0	0	0
葛贰 箕农 LV1	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;65;	300199	300101	1	1	1	1	300100	-1	-1	0	1	18026	18311									25	7																			0	0	0	0	0
攫傣 弧魄 惑绢 LV1	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;65;	300200	300200	2	4	2	2	300200	-1	-1	0	0	18026	18311									25	7											14460	18311				100	100		0	0	0	0	0
攫傣 弧魄 惑绢 LV2	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;65;	300201	300200	5	9	2	2	300200	-1	-1	0	0	18027	18311									25	7											14460	18311				100	100		0	0	0	0	0
攫傣 弧魄 惑绢 Lv1~50 咯抚规切	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;65;	300203	300201	30	35	1	4	300202	0	0	0	0																															0	0	0	0	0
攫傣 弧魄 惑绢 Lv1~50 咯抚规切	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;65;	300204	300201	30	35	3	7	300202	0	0	0	0																															0	0	0	0	0
攫傣 弧魄 惑绢 LV1	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;65;	300299	300200	1	1	1	1	300200	-1	-1	0	0	18026	18311									25	7																			0	0	0	0	0
官困 箕农 LV1	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;65;	300300	300300	2	4	2	2	300300	-1	-1	0	0	18026	18311									25	7											14460	18311				100	100		0	0	0	0	0
官困 箕农 LV35	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;65;	300301	300300	30	34	2	3	300301	-1	-1	0	1	606603	18032	18311								1	10	1									606603	14463	18311			200	100	100		0	0	0	0	0
官困 箕农 LV35	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;65;	300302	300300	30	34	1	2	300301	-1	-1	0	1	606603	18032	18311								1	10	1									606603	14463	18311			200	100	100		0	0	0	0	0
官困 箕农 咯抚	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;65;	300303	300300	70	75	2	4	300302	0	0	0	0																															0	0	0	0	0
官困 箕农 咯抚2	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;65;	300304	300300	70	75	3	6	300302	0	0	0	0																															0	0	0	0	0
官困 箕农 咯抚Ｑ何	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;65;	300305	300300	70	75	4	4	300302	0	0	0	0																															0	0	0	0	0
官困 箕农 LV1	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;65;	300399	300300	1	1	1	1	300300	-1	-1	0	1																															0	0	0	0	0
捍酒府 LV1	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;65;	300400	300402	2	4	2	2	300400	-1	-1	0	1	18068	18313									25	7											14460	18313				100	100		0	0	0	0	0
贿距贿距窜	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;65;	300401	300401	40	40	10	10	300401	0	-1	0	0																							14460	18313				100	100		1	0	0	0	0
贿距贿距窜＠风风捞俊	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;65;	300402	300401	8	8	4	4	300400	0	-1	0	0																							14460	18313				100	100		1	0	0	0	0
眉农　捍酒府　 LV60	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;65;	300403	300402	60	69	10	10	300400	-1	-1	0	0																															0	0	0	0	0
眉农　捍酒府　 LV70	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;65;	300404	300402	70	79	10	10	300400	-1	-1	0	0																															0	0	0	0	0
眉农　捍酒府　 LV80	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;65;	300405	300402	80	89	10	10	300400	-1	-1	0	0																															0	0	0	0	0
眉农　捍酒府　 LV90	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;65;	300406	300402	90	99	10	10	300400	-1	-1	0	0																															0	0	0	0	0
眉农　捍酒府　 LV100	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;65;	300407	300402	100	109	10	10	300400	-1	-1	0	0																															0	0	0	0	0
眉农　捍酒府　 LV110	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;65;	300408	300402	110	119	10	10	300400	-1	-1	0	0																															0	0	0	0	0
眉农　捍酒府　 LV120	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;65;	300409	300402	120	129	10	10	300400	-1	-1	0	0																															0	0	0	0	0
眉农　捍酒府　 LV130	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;65;	300410	300402	130	139	10	10	300400	-1	-1	0	0																															0	0	0	0	0
眉农　捍酒府　配农	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;65;	300411	300402	130	139	2	2	0	-1	-1	0	0																															0	0	0	0	175
眉农　捍酒府　配农	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;65;	300412	300402	130	139	11	1	0	-1	-1	0	0																															0	0	0	0	0
捍酒府 100F-12	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;65;	300413	300402	12	12	1	3	300402	-1	-1	0	1	18070	18313									15	1											14460	18313				100	100		0	0	0	0	0
捍酒府 100F-14	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;65;	300414	300402	2	20	1	10	300402	-1	-1	0	1	18068	18069	18070	18313							15	10	5	1									14461	18313				100	100		0	0	0	0	0
捍酒府 100F-15	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;65;	300415	300402	15	15	1	3	300402	-1	-1	0	1	18069	18313									15	1											14461	18313				100	100		0	0	0	0	0
捍酒府 100F-16	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;65;	300416	300402	16	16	1	3	300402	-1	-1	0	1	18070	18313									10	1											14461	18313				100	100		0	0	0	0	0
捍酒府 100F-17	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;65;	300417	300402	17	17	1	3	300402	-1	-1	0	1	18070	18313									10	1											14461	18313				100	100		0	0	0	0	0
捍酒府 100F-18	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;65;	300418	300402	18	18	1	3	300402	-1	-1	0	1	18070	18313									10	1											14461	18313				100	100		0	0	0	0	0
捍酒府 100F-19	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;65;	300419	300402	19	19	1	3	300402	-1	-1	0	1	18070	18313									10	1											14461	18313				100	100		0	0	0	0	0
捍酒府 100F-20	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;65;	300420	300402	20	20	1	3	300402	-1	-1	0	1	18070	18313									10	1											14461	18313				100	100		0	0	0	0	0
捍酒府 LV1	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;65;	300499	300402	1	1	1	1	300400	-1	-1	0	0	18068	18313									25	7																			0	0	0	0	0
坷府呈备府 LV1	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;65;	300500	300501	2	4	2	2	300500	-1	-1	0	1	18068	18313									25	7											14460	18313				100	100		0	0	0	0	0
坷府呈备府 LV2	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;65;	300501	300501	5	9	2	2	300500	-1	-1	0	1	18069	18313									25	7											14460	18313				100	100		0	0	0	0	0
坷府呈备府 100F-13	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;65;	300502	300501	13	13	1	3	300501	-1	-1	0	1	18028	18311									15	1											14461	18311				100	100		0	0	0	0	0
坷府呈备府 100F-14	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;65;	300503	300501	2	10	1	10	300501	-1	-1	0	1	18027	18028	18029	18311							15	10	5	1									14462	18311				100	100		0	0	0	0	0
坷府呈备府 100F-15	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;65;	300504	300501	15	15	1	3	300501	-1	-1	0	1	18028	18311									10	1											14461	18311				100	100		0	0	0	0	0
坷府呈备府 100F-16	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;65;	300505	300501	16	16	1	3	300501	-1	-1	0	1	18029	18311									10	1											14461	18311				100	100		0	0	0	0	0
坷府呈备府 100F-17	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;65;	300506	300501	17	17	1	3	300501	-1	-1	0	1	18029	18311									7	1											14461	18313				100	100		0	0	0	0	0
坷府呈备府 100F-18	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;65;	300507	300501	18	18	1	3	300501	-1	-1	0	1	18029	18311									10	1											14461	18311				100	100		0	0	0	0	0
坷府呈备府 100F-19	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;65;	300508	300501	19	19	1	3	300501	-1	-1	0	1	18029	18311									10	1											14461	18311				100	100		0	0	0	0	0
坷府呈备府 100F-20	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;65;	300509	300501	20	20	1	3	300501	-1	-1	0	1	18029	18311									10	1											14461	18311				100	100		0	0	0	0	0
坷府呈备府 LV1	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;65;	300599	300501	1	1	1	1	300500	-1	-1	0	0	18068	18313									25	7																			0	0	0	0	0
笼坷府 LV1	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;65;	300600	300602	2	4	2	2	300600	-1	-1	0	1	18068	18313									25	7											14460	18313				100	100		0	0	0	0	0
笼坷府 100F-3	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;65;	300601	300602	6	6	1	4	300601	-1	-1	0	1	18006	18310									15	1											14460	18310				100	100		0	0	0	0	0
笼坷府 100F-4	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;65;	300602	300602	7	7	1	4	300601	-1	-1	0	1	18006	18310									15	1											14460	18310				100	100		0	0	0	0	0
笼坷府 100F-14	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;65;	300603	300602	2	20	1	10	300601	-1	-1	0	1	18006	18007	18008	18310							15	10	5	1									14461	18310				100	100		0	0	0	0	0
笼坷府 100F-15	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;65;	300604	300602	15	15	1	3	300601	-1	-1	0	1	18008	18310									10	1											14461	18310				100	100		0	0	0	0	0
笼坷府 100F-16	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;65;	300605	300602	16	16	1	3	300601	-1	-1	0	1	18008	18310									10	1											14461	18310				100	100		0	0	0	0	0
笼坷府 100F-17	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;65;	300606	300602	17	17	1	3	300601	-1	-1	0	1	18008	18310									10	1											14461	18310				100	100		0	0	0	0	0
笼坷府 100F-18	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;65;	300607	300602	18	18	1	3	300601	-1	-1	0	1	18008	18310									10	1											14461	18310				100	100		0	0	0	0	0
笼坷府 100F-19	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;65;	300608	300602	19	19	1	3	300601	-1	-1	0	1	18008	18310									10	1											14461	18310				100	100		0	0	0	0	0
笼坷府 100F-20	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;65;	300609	300602	20	20	1	3	300601	-1	-1	0	1	18008	18310									10	1											14461	18310				100	100		0	0	0	0	0
笼坷府 LV1	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;65;	300698	300602	1	1	1	1	300600	-1	-1	0	1	18068	18313									25	7																			0	0	0	0	0
笼坷府 LV1	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;65;	300699	300602	1	1	1	1	300600	-1	-1	0	1	18068	18313									25	7																			0	0	0	0	0
配尝 LV1	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;65;	300700	300701	2	4	2	2	300700	-1	-1	0	1	18068	18313									25	7											14460	18313				100	100		0	0	0	0	0
配尝 100F-7	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;65;	300701	300701	9	9	1	4	300701	-1	-1	0	1	18048	18312									15	1											14460	18312				100	100		0	0	0	0	0
配尝 100F-8	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;65;	300702	300701	10	10	1	4	300701	-1	-1	0	1	18049	18312									15	1											14460	18312				100	100		0	0	0	0	0
配尝 100F-9	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;65;	300703	300701	11	11	1	4	300701	-1	-1	0	1	18049	18312									15	1											14461	18312				100	100		0	0	0	0	0
配尝 100F-14	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;65;	300704	300701	2	20	1	10	300701	-1	-1	0	1	18048	18049	18050	18312							15	10	5	1									14461	18310				100	100		0	0	0	0	0
配尝 100F-15	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;65;	300705	300701	15	15	1	3	300701	-1	-1	0	1	18049	18312									10	1											14461	18312				100	100		0	0	0	0	0
配尝 100F-16	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;65;	300706	300701	16	16	1	3	300701	-1	-1	0	1	18050	18312									10	1											14461	18312				100	100		0	0	0	0	0
配尝 100F-17	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;65;	300707	300701	17	17	1	3	300701	-1	-1	0	1	18050	18312									10	1											14461	18312				100	100		0	0	0	0	0
配尝 100F-18	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;65;	300708	300701	18	18	1	3	300701	-1	-1	0	1	18050	18312									10	1											14461	18312				100	100		0	0	0	0	0
配尝 100F-19	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;65;	300709	300701	19	19	1	3	300701	-1	-1	0	1	18050	18312									10	1											14461	18312				100	100		0	0	0	0	0
配尝 100F-20	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;65;	300710	300701	20	20	1	3	300701	-1	-1	0	1	18050	18312									10	1											14461	18312				100	100		0	0	0	0	0
配尝 LV1	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;65;	300799	300701	1	1	1	1	300700	-1	-1	0	0	18068	18313									25	7																			0	0	0	0	0
坷迫 LV1	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;65;	300800	300800	2	4	2	2	300800	-1	-1	0	0	18005	18310									25	7											14441	18310				100	100		0	0	0	0	0
坷迫 LV1	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;65;	300801	300800	2	4	3	4	300800	-1	-1	0	0	18005	18310									25	7											14441	18310				100	100		0	0	0	0	0
坷迫 LV30	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;65;	300802	300801	25	29	3	4	300801	-1	-1	0	0	18010	18310									10	1											14453	18310				100	100		0	0	0	0	0
坷迫 LV20~24	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;65;	300803	300801	20	24	3	4	300802	-1	-1	0	0	18009	18310									20	2											14452	18310				100	100		0	0	0	0	0
坷迫 焊拱惑磊	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;65;	300804	300801	1	1	1	2	300803	0	-1	0	0		18310										2									17014	17015	17016	17017	17018	1	1	1	1	1	0	0	0	0	0
坷迫 皋牢6吝焊胶	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;0;	300805	300801	55	55	4	4	300804	-1	-1	0	0																															0	0	0	0	0
坷迫 LV1	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;65;	300899	300801	1	1	1	1	300800	-1	-1	0	0	18005	18310									20	2																			0	0	0	0	0
风厚 LV1	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;65;	300900	300900	2	4	2	2	300900	-1	-1	0	0	18005	18310									25	7											14441	18310				100	100		0	0	0	0	0
风厚 LV10	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;65;	300901	300900	10	14	2	2	300901	-1	-1	0	0	18007	18310									25	7											14441	18310				100	100		0	0	0	0	0
风厚 焊拱惑磊	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;65;	300902	300900	1	1	1	2	300902	0	-1	0	0		18310										7									17014	17015	17016	17017	17018	1	1	1	1	1	0	0	0	0	0
风厚 皋牢磊悼D1	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;65;	300903	300901	25	29	1	2	300903	-1	-1	0	1	606609	18010	18031	18310	18311						1	6	4	1	1						606609	14452	18310	18311		200	100	100	100		0	0	0	0	0
风厚 皋牢磊悼D2	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;65;	300904	300901	25	29	2	3	300903	-1	-1	0	1	606609	18010	18031	18310	18311						1	6	4	1	1						606609	14452	18310	18311		200	100	100	100		0	0	0	0	0
红宝石怪 LV1	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;65;	300999	300901	1	1	1	1	300900	-1	-1	0	0	18005	18310									25	7																			0	0	0	0	0
促捞酒 LV1	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;65;	301000	301000	2	4	2	2	301000	-1	-1	0	0	18005	18310									25	7											14451	18310				100	100		0	0	0	0	0
促捞酒 LV1	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;65;	301001	301000	2	4	2	2	301000	-1	-1	0	0	18005	18310									25	7											14451	18310				100	100		0	0	0	0	0
促捞酒 LV35	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;65;	301002	301000	30	34	4	6	301001	-1	-1	0	1	606626	18011	18310								1	10	1									606626	14453	18310			200	100	100		0	0	0	0	0
促捞酒 焊拱惑磊	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;65;	301003	301000	1	1	1	2	301002	0	-1	0	0			18310										1								17014	17015	17016	17017	17018	1	1	1	1	1	0	0	0	0	0
促捞酒 LV1	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;65;	301099	301000	1	1	1	1	301000	-1	-1	0	0	18005	18310									20	2																			0	0	0	0	0
农府胶呕 LV1	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;65;	301100	301100	2	4	2	2	301100	-1	-1	0	0	18005	18310									25	7											14441	18310				100	100		0	0	0	0	0
农府胶呕 LV1	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;65;	301101	301100	100	100	1	1	301100	-1	-1	0	0	18025	18310									25	7											14451	18310				100	100		0	0	0	0	0
农府胶呕 LV1	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;65;	301199	301100	1	1	1	1	301100	-1	-1	0	0	18005	18310									25	7																			0	0	0	0	0
唱捞橇摹挪 LV1	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;65;	301200	301200	2	4	3	4	301200	-1	-1	0	0	18068	18313									25	7											14420	18313				100	100		0	0	0	0	0
唱捞橇摹挪 LV1	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;65;	301201	301200	2	4	3	4	301200	-1	-1	0	0	18068	18313									25	7											14420	18313				100	100		0	0	0	0	0
唱捞橇摹挪 LV10	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;65;	301202	301200	10	14	3	4	301200	-1	-1	0	0	18070	18313									25	7											14420	18313				100	100		0	0	0	0	0
摹虐摹虐窜	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;65;	301203	301201	45	45	3	3	301201	0	-1	0	0																							14420	18313				100	100		1	0	0	0	0
唱捞橇摹挪 LV30	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;65;	301204	301201	25	29	4	6	301200	-1	-1	0	0	18073	18313									20	2											14422	18313				100	100		0	0	0	0	0
唱捞橇摹挪 LV30	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;65;	301205	301201	25	29	2	3	301200	-1	-1	0	0	18073	18313									10	1											14422	18313				100	100		0	0	0	0	0
唱捞橇摹挪 LV20~24	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;65;	301206	301201	20	24	2	3	301202	-1	-1	0	0	18072	18313									20	2											14422	18313				100	100		0	0	0	0	0
唱捞橇摹挪 LV1	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;65;	301299	301200	1	1	1	1	301200	-1	-1	0	0	18068	18313									20	2																			0	0	0	0	0
家靛 坷胶飘府摹 LV1	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;65;	301300	301300	2	4	2	2	301300	-1	-1	0	0	18068	18313									25	7											14420	18313				100	100		0	0	0	0	0
家靛 坷胶飘府摹 LV1	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;65;	301301	301300	6	9	2	2	301300	-1	-1	0	0	18069	18313									25	7											14420	18313				100	100		0	0	0	0	0
家靛 坷胶飘府摹 LV1	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;65;	301399	301300	1	1	1	1	301300	-1	-1	0	0	18068	18313									25	7																			0	0	0	0	0
幂欺俊孤 LV1	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;65;	301400	301400	2	4	2	2	301400	-1	-1	0	0	18068	18313									25	7											14420	18313				100	100		0	0	0	0	0
幂欺俊孤 LV35	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;65;	301401	301400	30	34	2	3	301400	-1	-1	0	1	606614	18074	18313								1	10	1									606614	14423	18313			200	100	100		0	0	0	0	0
幂欺俊孤 LV1	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;65;	301499	301400	1	1	1	1	301400	-1	-1	0	0																															0	0	0	0	0
喉饭捞靛公 LV1	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;65;	301500	301500	2	4	2	2	301500	-1	-1	0	0	18068	18313									25	7											14420	18313				100	100		0	0	0	0	0
喉饭捞靛公 LV10	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;65;	301501	301500	10	14	2	2	301500	-1	-1	0	0	18070	18313									25	7											14420	18313				100	100		0	0	0	0	0
喉饭捞靛公 LV20	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;65;	301502	301500	20	24	2	2	301500	-1	-1	0	0	18072	18313									25	7											14420	18313				100	100		0	0	0	0	0
喉饭捞靛公 皋牢6	at:10;1;1|gu:1|es:1|wa:0;0;0;0;0;0;65;	301503	301501	49	54	1	3	301501	-1	-1	0	1	18014	18077	18310	18313	606615						5	5	1	1	1						14424	606615	18310	18313		200	50	100	100		0	0	0	0	0
